ticker,effective_date,sim_datetime,price,value
SPX,2025-01-31,2025-01-31 03:45:00,6210.000000,15.448342
SPX,2025-01-31,2025-01-31 03:45:00,6212.500000,15.013240
SPX,2025-01-31,2025-01-31 03:45:00,6215.000000,14.498047
SPX,2025-01-31,2025-01-31 03:45:00,6217.500000,13.916275
SPX,2025-01-31,2025-01-31 03:45:00,6220.000000,13.281393
SPX,2025-01-31,2025-01-31 03:45:00,6222.500000,12.606398
SPX,2025-01-31,2025-01-31 03:45:00,6225.000000,11.903445
SPX,2025-01-31,2025-01-31 03:45:00,6227.500000,11.183546
SPX,2025-01-31,2025-01-31 03:45:00,6230.000000,10.456347
SPX,2025-01-31,2025-01-31 03:50:00,6235.000000,9.033191
SPX,2025-01-31,2025-01-31 03:50:00,6232.500000,9.754961
SPX,2025-01-31,2025-01-31 03:50:00,5905.000000,-5.184542
SPX,2025-01-31,2025-01-31 03:50:00,5907.500000,-4.423036
SPX,2025-01-31,2025-01-31 03:50:00,5910.000000,-3.655187
SPX,2025-01-31,2025-01-31 03:50:00,5912.500000,-2.886007
SPX,2025-01-31,2025-01-31 03:50:00,5915.000000,-2.120863
SPX,2025-01-31,2025-01-31 03:50:00,5917.500000,-1.365423
SPX,2025-01-31,2025-01-31 03:50:00,5920.000000,-0.625591
SPX,2025-01-31,2025-01-31 03:50:00,5922.500000,0.092570
SPX,2025-01-31,2025-01-31 03:50:00,5925.000000,0.782931
SPX,2025-01-31,2025-01-31 03:50:00,5927.500000,1.439400
SPX,2025-01-31,2025-01-31 03:50:00,5930.000000,2.056041
SPX,2025-01-31,2025-01-31 03:50:00,5932.500000,2.627197
SPX,2025-01-31,2025-01-31 03:50:00,5935.000000,3.147623
SPX,2025-01-31,2025-01-31 03:50:00,5937.500000,3.612617
SPX,2025-01-31,2025-01-31 03:50:00,5940.000000,4.018160
SPX,2025-01-31,2025-01-31 03:50:00,5942.500000,4.361040
SPX,2025-01-31,2025-01-31 03:50:00,5945.000000,4.638977
SPX,2025-01-31,2025-01-31 03:50:00,5947.500000,4.850732
SPX,2025-01-31,2025-01-31 03:50:00,5950.000000,4.996192
SPX,2025-01-31,2025-01-31 03:50:00,5952.500000,5.076445
SPX,2025-01-31,2025-01-31 03:50:00,5955.000000,5.093816
SPX,2025-01-31,2025-01-31 03:50:00,5957.500000,5.051882
SPX,2025-01-31,2025-01-31 03:50:00,5960.000000,4.955453
SPX,2025-01-31,2025-01-31 03:50:00,5962.500000,4.810513
SPX,2025-01-31,2025-01-31 03:50:00,5965.000000,4.624137
SPX,2025-01-31,2025-01-31 03:50:00,5967.500000,4.404359
SPX,2025-01-31,2025-01-31 03:50:00,5970.000000,4.160016
SPX,2025-01-31,2025-01-31 03:50:00,5972.500000,3.900560
SPX,2025-01-31,2025-01-31 03:50:00,5975.000000,3.635837
SPX,2025-01-31,2025-01-31 03:50:00,5977.500000,3.375854
SPX,2025-01-31,2025-01-31 03:50:00,5980.000000,3.130518
SPX,2025-01-31,2025-01-31 03:50:00,5982.500000,2.909379
SPX,2025-01-31,2025-01-31 03:50:00,5985.000000,2.721364
SPX,2025-01-31,2025-01-31 03:50:00,5987.500000,2.574523
SPX,2025-01-31,2025-01-31 03:50:00,5990.000000,2.475789
SPX,2025-01-31,2025-01-31 03:50:00,5992.500000,2.430767
SPX,2025-01-31,2025-01-31 03:50:00,5995.000000,2.443550
SPX,2025-01-31,2025-01-31 03:50:00,5997.500000,2.516580
SPX,2025-01-31,2025-01-31 03:50:00,6000.000000,2.650553
SPX,2025-01-31,2025-01-31 03:50:00,6002.500000,2.844373
SPX,2025-01-31,2025-01-31 03:50:00,6005.000000,3.095160
SPX,2025-01-31,2025-01-31 03:50:00,6007.500000,3.398312
SPX,2025-01-31,2025-01-31 03:50:00,6010.000000,3.747623
SPX,2025-01-31,2025-01-31 03:50:00,6012.500000,4.135442
SPX,2025-01-31,2025-01-31 03:50:00,6015.000000,4.552888
SPX,2025-01-31,2025-01-31 03:50:00,6085.000000,0.451854
SPX,2025-01-31,2025-01-31 03:50:00,6017.500000,4.990093
SPX,2025-01-31,2025-01-31 03:50:00,6020.000000,5.436481
SPX,2025-01-31,2025-01-31 03:50:00,6022.500000,5.881066
SPX,2025-01-31,2025-01-31 03:50:00,6025.000000,6.312757
SPX,2025-01-31,2025-01-31 03:50:00,6027.500000,6.720662
SPX,2025-01-31,2025-01-31 03:50:00,6030.000000,7.094385
SPX,2025-01-31,2025-01-31 03:50:00,6032.500000,7.424297
SPX,2025-01-31,2025-01-31 03:50:00,6035.000000,7.701771
SPX,2025-01-31,2025-01-31 03:50:00,6037.500000,7.919389
SPX,2025-01-31,2025-01-31 03:50:00,6040.000000,8.071093
SPX,2025-01-31,2025-01-31 03:50:00,6042.500000,8.152297
SPX,2025-01-31,2025-01-31 03:50:00,6045.000000,8.159937
SPX,2025-01-31,2025-01-31 03:50:00,6047.500000,8.092481
SPX,2025-01-31,2025-01-31 03:50:00,6050.000000,7.949886
SPX,2025-01-31,2025-01-31 03:50:00,6052.500000,7.733514
SPX,2025-01-31,2025-01-31 03:50:00,6055.000000,7.446012
SPX,2025-01-31,2025-01-31 03:50:00,6057.500000,7.091165
SPX,2025-01-31,2025-01-31 03:50:00,6060.000000,6.673724
SPX,2025-01-31,2025-01-31 03:50:00,6062.500000,6.199232
SPX,2025-01-31,2025-01-31 03:50:00,6065.000000,5.673840
SPX,2025-01-31,2025-01-31 03:50:00,6067.500000,5.104129
SPX,2025-01-31,2025-01-31 03:50:00,6070.000000,4.496949
SPX,2025-01-31,2025-01-31 03:50:00,6072.500000,3.859272
SPX,2025-01-31,2025-01-31 03:50:00,6075.000000,3.198063
SPX,2025-01-31,2025-01-31 03:50:00,6077.500000,2.520179
SPX,2025-01-31,2025-01-31 03:50:00,6080.000000,1.832287
SPX,2025-01-31,2025-01-31 03:50:00,6082.500000,1.140803
SPX,2025-01-31,2025-01-31 03:50:00,6087.500000,-0.228749
SPX,2025-01-31,2025-01-31 03:50:00,6090.000000,-0.895523
SPX,2025-01-31,2025-01-31 03:50:00,6092.500000,-1.543307
SPX,2025-01-31,2025-01-31 03:50:00,6095.000000,-2.167260
SPX,2025-01-31,2025-01-31 03:50:00,6097.500000,-2.762844
SPX,2025-01-31,2025-01-31 03:50:00,6100.000000,-3.325801
SPX,2025-01-31,2025-01-31 03:50:00,6102.500000,-3.852130
SPX,2025-01-31,2025-01-31 03:50:00,6105.000000,-4.338051
SPX,2025-01-31,2025-01-31 03:50:00,6107.500000,-4.779967
SPX,2025-01-31,2025-01-31 03:50:00,6110.000000,-5.174422
SPX,2025-01-31,2025-01-31 03:50:00,6112.500000,-5.518047
SPX,2025-01-31,2025-01-31 03:50:00,6115.000000,-5.807508
SPX,2025-01-31,2025-01-31 03:50:00,6117.500000,-6.039457
SPX,2025-01-31,2025-01-31 03:50:00,6120.000000,-6.210480
SPX,2025-01-31,2025-01-31 03:50:00,6122.500000,-6.317063
SPX,2025-01-31,2025-01-31 03:50:00,6125.000000,-6.355574
SPX,2025-01-31,2025-01-31 03:50:00,6127.500000,-6.322271
SPX,2025-01-31,2025-01-31 03:50:00,6130.000000,-6.213338
SPX,2025-01-31,2025-01-31 03:50:00,6132.500000,-6.024967
SPX,2025-01-31,2025-01-31 03:50:00,6135.000000,-5.753473
SPX,2025-01-31,2025-01-31 03:50:00,6137.500000,-5.395460
SPX,2025-01-31,2025-01-31 03:50:00,6140.000000,-4.948018
SPX,2025-01-31,2025-01-31 03:50:00,6142.500000,-4.408963
SPX,2025-01-31,2025-01-31 03:50:00,6145.000000,-3.777094
SPX,2025-01-31,2025-01-31 03:50:00,6147.500000,-3.052467
SPX,2025-01-31,2025-01-31 03:50:00,6150.000000,-2.236662
SPX,2025-01-31,2025-01-31 03:50:00,6152.500000,-1.333021
SPX,2025-01-31,2025-01-31 03:50:00,6155.000000,-0.346855
SPX,2025-01-31,2025-01-31 03:50:00,6157.500000,0.714420
SPX,2025-01-31,2025-01-31 03:50:00,6160.000000,1.841214
SPX,2025-01-31,2025-01-31 03:50:00,6162.500000,3.021792
SPX,2025-01-31,2025-01-31 03:50:00,6165.000000,4.242394
SPX,2025-01-31,2025-01-31 03:50:00,6167.500000,5.487460
SPX,2025-01-31,2025-01-31 03:50:00,6170.000000,6.739950
SPX,2025-01-31,2025-01-31 03:50:00,6172.500000,7.981750
SPX,2025-01-31,2025-01-31 03:50:00,6175.000000,9.194160
SPX,2025-01-31,2025-01-31 03:50:00,6177.500000,10.358425
SPX,2025-01-31,2025-01-31 03:50:00,6180.000000,11.456300
SPX,2025-01-31,2025-01-31 03:50:00,6182.500000,12.470617
SPX,2025-01-31,2025-01-31 03:50:00,6185.000000,13.385828
SPX,2025-01-31,2025-01-31 03:50:00,6187.500000,14.188490
SPX,2025-01-31,2025-01-31 03:50:00,6190.000000,14.867686
SPX,2025-01-31,2025-01-31 03:50:00,6192.500000,15.415336
SPX,2025-01-31,2025-01-31 03:50:00,6195.000000,15.826407
SPX,2025-01-31,2025-01-31 03:50:00,6197.500000,16.098998
SPX,2025-01-31,2025-01-31 03:50:00,6200.000000,16.234301
SPX,2025-01-31,2025-01-31 03:50:00,6202.500000,16.236450
SPX,2025-01-31,2025-01-31 03:50:00,6205.000000,16.112254
SPX,2025-01-31,2025-01-31 03:50:00,6207.500000,15.870846
SPX,2025-01-31,2025-01-31 03:50:00,6210.000000,15.523250
SPX,2025-01-31,2025-01-31 03:50:00,6212.500000,15.081905
SPX,2025-01-31,2025-01-31 03:50:00,6215.000000,14.560168
SPX,2025-01-31,2025-01-31 03:50:00,6217.500000,13.971802
SPX,2025-01-31,2025-01-31 03:50:00,6220.000000,13.330506
SPX,2025-01-31,2025-01-31 03:50:00,6222.500000,12.649468
SPX,2025-01-31,2025-01-31 03:50:00,6225.000000,11.940996
SPX,2025-01-31,2025-01-31 03:50:00,6227.500000,11.216209
SPX,2025-01-31,2025-01-31 03:50:00,6230.000000,10.484813
SPX,2025-01-31,2025-01-31 03:55:00,6235.000000,9.055375
SPX,2025-01-31,2025-01-31 03:55:00,6232.500000,9.779897
SPX,2025-01-31,2025-01-31 03:55:00,5905.000000,-5.185840
SPX,2025-01-31,2025-01-31 03:55:00,5907.500000,-4.418450
SPX,2025-01-31,2025-01-31 03:55:00,5910.000000,-3.644505
SPX,2025-01-31,2025-01-31 03:55:00,5912.500000,-2.869054
SPX,2025-01-31,2025-01-31 03:55:00,5915.000000,-2.097507
SPX,2025-01-31,2025-01-31 03:55:00,5917.500000,-1.335589
SPX,2025-01-31,2025-01-31 03:55:00,5920.000000,-0.589270
SPX,2025-01-31,2025-01-31 03:55:00,5922.500000,0.135309
SPX,2025-01-31,2025-01-31 03:55:00,5925.000000,0.831930
SPX,2025-01-31,2025-01-31 03:55:00,5927.500000,1.494405
SPX,2025-01-31,2025-01-31 03:55:00,5930.000000,2.116695
SPX,2025-01-31,2025-01-31 03:55:00,5932.500000,2.693033
SPX,2025-01-31,2025-01-31 03:55:00,5935.000000,3.218059
SPX,2025-01-31,2025-01-31 03:55:00,5937.500000,3.686961
SPX,2025-01-31,2025-01-31 03:55:00,5940.000000,4.095609
SPX,2025-01-31,2025-01-31 03:55:00,5942.500000,4.440690
SPX,2025-01-31,2025-01-31 03:55:00,5945.000000,4.719832
SPX,2025-01-31,2025-01-31 03:55:00,5947.500000,4.931717
SPX,2025-01-31,2025-01-31 03:55:00,5950.000000,5.076174
SPX,2025-01-31,2025-01-31 03:55:00,5952.500000,5.154253
SPX,2025-01-31,2025-01-31 03:55:00,5955.000000,5.168265
SPX,2025-01-31,2025-01-31 03:55:00,5957.500000,5.121801
SPX,2025-01-31,2025-01-31 03:55:00,5960.000000,5.019714
SPX,2025-01-31,2025-01-31 03:55:00,5962.500000,4.868063
SPX,2025-01-31,2025-01-31 03:55:00,5965.000000,4.674022
SPX,2025-01-31,2025-01-31 03:55:00,5967.500000,4.445760
SPX,2025-01-31,2025-01-31 03:55:00,5970.000000,4.192274
SPX,2025-01-31,2025-01-31 03:55:00,5972.500000,3.923199
SPX,2025-01-31,2025-01-31 03:55:00,5975.000000,3.648587
SPX,2025-01-31,2025-01-31 03:55:00,5977.500000,3.378662
SPX,2025-01-31,2025-01-31 03:55:00,5980.000000,3.123562
SPX,2025-01-31,2025-01-31 03:55:00,5982.500000,2.893068
SPX,2025-01-31,2025-01-31 03:55:00,5985.000000,2.696334
SPX,2025-01-31,2025-01-31 03:55:00,5987.500000,2.541626
SPX,2025-01-31,2025-01-31 03:55:00,5990.000000,2.436074
SPX,2025-01-31,2025-01-31 03:55:00,5992.500000,2.385454
SPX,2025-01-31,2025-01-31 03:55:00,5995.000000,2.394001
SPX,2025-01-31,2025-01-31 03:55:00,5997.500000,2.464259
SPX,2025-01-31,2025-01-31 03:55:00,6000.000000,2.596985
SPX,2025-01-31,2025-01-31 03:55:00,6002.500000,2.791104
SPX,2025-01-31,2025-01-31 03:55:00,6005.000000,3.043708
SPX,2025-01-31,2025-01-31 03:55:00,6007.500000,3.350125
SPX,2025-01-31,2025-01-31 03:55:00,6010.000000,3.704033
SPX,2025-01-31,2025-01-31 03:55:00,6012.500000,4.097632
SPX,2025-01-31,2025-01-31 03:55:00,6015.000000,4.521851
SPX,2025-01-31,2025-01-31 03:55:00,6017.500000,4.966610
SPX,2025-01-31,2025-01-31 03:55:00,6020.000000,5.421098
SPX,2025-01-31,2025-01-31 03:55:00,6022.500000,5.874083
SPX,2025-01-31,2025-01-31 03:55:00,6025.000000,6.314225
SPX,2025-01-31,2025-01-31 03:55:00,6027.500000,6.730389
SPX,2025-01-31,2025-01-31 03:55:00,6030.000000,7.111948
SPX,2025-01-31,2025-01-31 03:55:00,6032.500000,7.449062
SPX,2025-01-31,2025-01-31 03:55:00,6035.000000,7.732925
SPX,2025-01-31,2025-01-31 03:55:00,6037.500000,7.955972
SPX,2025-01-31,2025-01-31 03:55:00,6040.000000,8.112034
SPX,2025-01-31,2025-01-31 03:55:00,6042.500000,8.196452
SPX,2025-01-31,2025-01-31 03:55:00,6045.000000,8.206134
SPX,2025-01-31,2025-01-31 03:55:00,6047.500000,8.139553
SPX,2025-01-31,2025-01-31 03:55:00,6050.000000,7.996711
SPX,2025-01-31,2025-01-31 03:55:00,6052.500000,7.779045
SPX,2025-01-31,2025-01-31 03:55:00,6055.000000,7.489305
SPX,2025-01-31,2025-01-31 03:55:00,6057.500000,7.131397
SPX,2025-01-31,2025-01-31 03:55:00,6060.000000,6.710210
SPX,2025-01-31,2025-01-31 03:55:00,6062.500000,6.231433
SPX,2025-01-31,2025-01-31 03:55:00,6065.000000,5.701359
SPX,2025-01-31,2025-01-31 03:55:00,6067.500000,5.126712
SPX,2025-01-31,2025-01-31 03:55:00,6070.000000,4.514474
SPX,2025-01-31,2025-01-31 03:55:00,6072.500000,3.871735
SPX,2025-01-31,2025-01-31 03:55:00,6075.000000,3.205561
SPX,2025-01-31,2025-01-31 03:55:00,6077.500000,2.522893
SPX,2025-01-31,2025-01-31 03:55:00,6080.000000,1.830464
SPX,2025-01-31,2025-01-31 03:55:00,6082.500000,1.134736
SPX,2025-01-31,2025-01-31 03:55:00,6085.000000,0.441865
SPX,2025-01-31,2025-01-31 03:55:00,6087.500000,-0.242325
SPX,2025-01-31,2025-01-31 03:55:00,6090.000000,-0.912351
SPX,2025-01-31,2025-01-31 03:55:00,6092.500000,-1.563068
SPX,2025-01-31,2025-01-31 03:55:00,6095.000000,-2.189657
SPX,2025-01-31,2025-01-31 03:55:00,6097.500000,-2.787613
SPX,2025-01-31,2025-01-31 03:55:00,6100.000000,-3.352720
SPX,2025-01-31,2025-01-31 03:55:00,6102.500000,-3.881021
SPX,2025-01-31,2025-01-31 03:55:00,6105.000000,-4.368786
SPX,2025-01-31,2025-01-31 03:55:00,6107.500000,-4.812470
SPX,2025-01-31,2025-01-31 03:55:00,6110.000000,-5.208669
SPX,2025-01-31,2025-01-31 03:55:00,6112.500000,-5.554063
SPX,2025-01-31,2025-01-31 03:55:00,6115.000000,-5.845365
SPX,2025-01-31,2025-01-31 03:55:00,6117.500000,-6.079260
SPX,2025-01-31,2025-01-31 03:55:00,6120.000000,-6.252360
SPX,2025-01-31,2025-01-31 03:55:00,6122.500000,-6.361158
SPX,2025-01-31,2025-01-31 03:55:00,6125.000000,-6.402010
SPX,2025-01-31,2025-01-31 03:55:00,6127.500000,-6.371136
SPX,2025-01-31,2025-01-31 03:55:00,6130.000000,-6.264661
SPX,2025-01-31,2025-01-31 03:55:00,6132.500000,-6.078688
SPX,2025-01-31,2025-01-31 03:55:00,6135.000000,-5.809418
SPX,2025-01-31,2025-01-31 03:55:00,6137.500000,-5.453316
SPX,2025-01-31,2025-01-31 03:55:00,6140.000000,-5.007315
SPX,2025-01-31,2025-01-31 03:55:00,6142.500000,-4.469063
SPX,2025-01-31,2025-01-31 03:55:00,6145.000000,-3.837185
SPX,2025-01-31,2025-01-31 03:55:00,6147.500000,-3.111570
SPX,2025-01-31,2025-01-31 03:55:00,6150.000000,-2.293646
SPX,2025-01-31,2025-01-31 03:55:00,6152.500000,-1.386634
SPX,2025-01-31,2025-01-31 03:55:00,6155.000000,-0.395758
SPX,2025-01-31,2025-01-31 03:55:00,6157.500000,0.671602
SPX,2025-01-31,2025-01-31 03:55:00,6160.000000,1.805838
SPX,2025-01-31,2025-01-31 03:55:00,6162.500000,2.995140
SPX,2025-01-31,2025-01-31 03:55:00,6165.000000,4.225610
SPX,2025-01-31,2025-01-31 03:55:00,6167.500000,5.481495
SPX,2025-01-31,2025-01-31 03:55:00,6170.000000,6.745507
SPX,2025-01-31,2025-01-31 03:55:00,6172.500000,7.999245
SPX,2025-01-31,2025-01-31 03:55:00,6175.000000,9.223688
SPX,2025-01-31,2025-01-31 03:55:00,6177.500000,10.399745
SPX,2025-01-31,2025-01-31 03:55:00,6180.000000,11.508834
SPX,2025-01-31,2025-01-31 03:55:00,6182.500000,12.533467
SPX,2025-01-31,2025-01-31 03:55:00,6185.000000,13.457804
SPX,2025-01-31,2025-01-31 03:55:00,6187.500000,14.268161
SPX,2025-01-31,2025-01-31 03:55:00,6190.000000,14.953429
SPX,2025-01-31,2025-01-31 03:55:00,6192.500000,15.505406
SPX,2025-01-31,2025-01-31 03:55:00,6195.000000,15.919007
SPX,2025-01-31,2025-01-31 03:55:00,6197.500000,16.192346
SPX,2025-01-31,2025-01-31 03:55:00,6200.000000,16.326703
SPX,2025-01-31,2025-01-31 03:55:00,6202.500000,16.326358
SPX,2025-01-31,2025-01-31 03:55:00,6205.000000,16.198320
SPX,2025-01-31,2025-01-31 03:55:00,6207.500000,15.951959
SPX,2025-01-31,2025-01-31 03:55:00,6210.000000,15.598564
SPX,2025-01-31,2025-01-31 03:55:00,6212.500000,15.150854
SPX,2025-01-31,2025-01-31 03:55:00,6215.000000,14.622458
SPX,2025-01-31,2025-01-31 03:55:00,6217.500000,14.027401
SPX,2025-01-31,2025-01-31 03:55:00,6220.000000,13.379611
SPX,2025-01-31,2025-01-31 03:55:00,6222.500000,12.692476
SPX,2025-01-31,2025-01-31 03:55:00,6225.000000,11.978455
SPX,2025-01-31,2025-01-31 03:55:00,6227.500000,11.248775
SPX,2025-01-31,2025-01-31 03:55:00,6230.000000,10.513200
SPX,2025-01-31,2025-01-31 04:00:00,6235.000000,9.077570
SPX,2025-01-31,2025-01-31 04:00:00,6232.500000,9.804787
SPX,2025-01-31,2025-01-31 04:00:00,5905.000000,-5.187035
SPX,2025-01-31,2025-01-31 04:00:00,5907.500000,-4.413725
SPX,2025-01-31,2025-01-31 04:00:00,5910.000000,-3.633646
SPX,2025-01-31,2025-01-31 04:00:00,5912.500000,-2.851879
SPX,2025-01-31,2025-01-31 04:00:00,5915.000000,-2.073879
SPX,2025-01-31,2025-01-31 04:00:00,5917.500000,-1.305426
SPX,2025-01-31,2025-01-31 04:00:00,5920.000000,-0.552558
SPX,2025-01-31,2025-01-31 04:00:00,5922.500000,0.178507
SPX,2025-01-31,2025-01-31 04:00:00,5925.000000,0.881462
SPX,2025-01-31,2025-01-31 04:00:00,5927.500000,1.550022
SPX,2025-01-31,2025-01-31 04:00:00,5930.000000,2.178041
SPX,2025-01-31,2025-01-31 04:00:00,5932.500000,2.759640
SPX,2025-01-31,2025-01-31 04:00:00,5935.000000,3.289346
SPX,2025-01-31,2025-01-31 04:00:00,5937.500000,3.762231
SPX,2025-01-31,2025-01-31 04:00:00,5940.000000,4.174053
SPX,2025-01-31,2025-01-31 04:00:00,5942.500000,4.521393
SPX,2025-01-31,2025-01-31 04:00:00,5945.000000,4.801786
SPX,2025-01-31,2025-01-31 04:00:00,5947.500000,5.013832
SPX,2025-01-31,2025-01-31 04:00:00,5950.000000,5.157299
SPX,2025-01-31,2025-01-31 04:00:00,5952.500000,5.233195
SPX,2025-01-31,2025-01-31 04:00:00,5955.000000,5.243816
SPX,2025-01-31,2025-01-31 04:00:00,5957.500000,5.192767
SPX,2025-01-31,2025-01-31 04:00:00,5960.000000,5.084942
SPX,2025-01-31,2025-01-31 04:00:00,5962.500000,4.926471
SPX,2025-01-31,2025-01-31 04:00:00,5965.000000,4.724635
SPX,2025-01-31,2025-01-31 04:00:00,5967.500000,4.487735
SPX,2025-01-31,2025-01-31 04:00:00,5970.000000,4.224932
SPX,2025-01-31,2025-01-31 04:00:00,5972.500000,3.946047
SPX,2025-01-31,2025-01-31 04:00:00,5975.000000,3.661342
SPX,2025-01-31,2025-01-31 04:00:00,5977.500000,3.381265
SPX,2025-01-31,2025-01-31 04:00:00,5980.000000,3.116188
SPX,2025-01-31,2025-01-31 04:00:00,5982.500000,2.876130
SPX,2025-01-31,2025-01-31 04:00:00,5985.000000,2.670477
SPX,2025-01-31,2025-01-31 04:00:00,5987.500000,2.507717
SPX,2025-01-31,2025-01-31 04:00:00,5990.000000,2.395185
SPX,2025-01-31,2025-01-31 04:00:00,5992.500000,2.338833
SPX,2025-01-31,2025-01-31 04:00:00,5995.000000,2.343039
SPX,2025-01-31,2025-01-31 04:00:00,5997.500000,2.410456
SPX,2025-01-31,2025-01-31 04:00:00,6000.000000,2.541906
SPX,2025-01-31,2025-01-31 04:00:00,6002.500000,2.736332
SPX,2025-01-31,2025-01-31 04:00:00,6005.000000,2.990800
SPX,2025-01-31,2025-01-31 04:00:00,6007.500000,3.300566
SPX,2025-01-31,2025-01-31 04:00:00,6010.000000,3.659192
SPX,2025-01-31,2025-01-31 04:00:00,6012.500000,4.058719
SPX,2025-01-31,2025-01-31 04:00:00,6015.000000,4.489888
SPX,2025-01-31,2025-01-31 04:00:00,6017.500000,4.942396
SPX,2025-01-31,2025-01-31 04:00:00,6020.000000,5.405193
SPX,2025-01-31,2025-01-31 04:00:00,6022.500000,5.866794
SPX,2025-01-31,2025-01-31 04:00:00,6025.000000,6.315600
SPX,2025-01-31,2025-01-31 04:00:00,6027.500000,6.740228
SPX,2025-01-31,2025-01-31 04:00:00,6030.000000,7.129812
SPX,2025-01-31,2025-01-31 04:00:00,6032.500000,7.474300
SPX,2025-01-31,2025-01-31 04:00:00,6035.000000,7.764698
SPX,2025-01-31,2025-01-31 04:00:00,6037.500000,7.993290
SPX,2025-01-31,2025-01-31 04:00:00,6040.000000,8.153795
SPX,2025-01-31,2025-01-31 04:00:00,6042.500000,8.241482
SPX,2025-01-31,2025-01-31 04:00:00,6045.000000,8.253227
SPX,2025-01-31,2025-01-31 04:00:00,6047.500000,8.187513
SPX,2025-01-31,2025-01-31 04:00:00,6050.000000,8.044387
SPX,2025-01-31,2025-01-31 04:00:00,6052.500000,7.825367
SPX,2025-01-31,2025-01-31 04:00:00,6055.000000,7.533308
SPX,2025-01-31,2025-01-31 04:00:00,6057.500000,7.172244
SPX,2025-01-31,2025-01-31 04:00:00,6060.000000,6.747207
SPX,2025-01-31,2025-01-31 04:00:00,6062.500000,6.264033
SPX,2025-01-31,2025-01-31 04:00:00,6065.000000,5.729168
SPX,2025-01-31,2025-01-31 04:00:00,6067.500000,5.149481
SPX,2025-01-31,2025-01-31 04:00:00,6070.000000,4.532087
SPX,2025-01-31,2025-01-31 04:00:00,6072.500000,3.884198
SPX,2025-01-31,2025-01-31 04:00:00,6075.000000,3.212986
SPX,2025-01-31,2025-01-31 04:00:00,6077.500000,2.525475
SPX,2025-01-31,2025-01-31 04:00:00,6080.000000,1.828465
SPX,2025-01-31,2025-01-31 04:00:00,6082.500000,1.128463
SPX,2025-01-31,2025-01-31 04:00:00,6085.000000,0.431655
SPX,2025-01-31,2025-01-31 04:00:00,6087.500000,-0.256124
SPX,2025-01-31,2025-01-31 04:00:00,6090.000000,-0.929393
SPX,2025-01-31,2025-01-31 04:00:00,6092.500000,-1.583022
SPX,2025-01-31,2025-01-31 04:00:00,6095.000000,-2.212219
SPX,2025-01-31,2025-01-31 04:00:00,6097.500000,-2.812513
SPX,2025-01-31,2025-01-31 04:00:00,6100.000000,-3.379730
SPX,2025-01-31,2025-01-31 04:00:00,6102.500000,-3.909961
SPX,2025-01-31,2025-01-31 04:00:00,6105.000000,-4.399527
SPX,2025-01-31,2025-01-31 04:00:00,6107.500000,-4.844938
SPX,2025-01-31,2025-01-31 04:00:00,6110.000000,-5.242844
SPX,2025-01-31,2025-01-31 04:00:00,6112.500000,-5.589977
SPX,2025-01-31,2025-01-31 04:00:00,6115.000000,-5.883096
SPX,2025-01-31,2025-01-31 04:00:00,6117.500000,-6.118926
SPX,2025-01-31,2025-01-31 04:00:00,6120.000000,-6.294105
SPX,2025-01-31,2025-01-31 04:00:00,6122.500000,-6.405134
SPX,2025-01-31,2025-01-31 04:00:00,6125.000000,-6.448360
SPX,2025-01-31,2025-01-31 04:00:00,6127.500000,-6.419967
SPX,2025-01-31,2025-01-31 04:00:00,6130.000000,-6.316018
SPX,2025-01-31,2025-01-31 04:00:00,6132.500000,-6.132528
SPX,2025-01-31,2025-01-31 04:00:00,6135.000000,-5.865581
SPX,2025-01-31,2025-01-31 04:00:00,6137.500000,-5.511500
SPX,2025-01-31,2025-01-31 04:00:00,6140.000000,-5.067059
SPX,2025-01-31,2025-01-31 04:00:00,6142.500000,-4.529729
SPX,2025-01-31,2025-01-31 04:00:00,6145.000000,-3.897956
SPX,2025-01-31,2025-01-31 04:00:00,6147.500000,-3.171455
SPX,2025-01-31,2025-01-31 04:00:00,6150.000000,-2.351496
SPX,2025-01-31,2025-01-31 04:00:00,6152.500000,-1.441171
SPX,2025-01-31,2025-01-31 04:00:00,6155.000000,-0.445615
SPX,2025-01-31,2025-01-31 04:00:00,6157.500000,0.627833
SPX,2025-01-31,2025-01-31 04:00:00,6160.000000,1.769552
SPX,2025-01-31,2025-01-31 04:00:00,6162.500000,2.967655
SPX,2025-01-31,2025-01-31 04:00:00,6165.000000,4.208107
SPX,2025-01-31,2025-01-31 04:00:00,6167.500000,5.474955
SPX,2025-01-31,2025-01-31 04:00:00,6170.000000,6.750660
SPX,2025-01-31,2025-01-31 04:00:00,6172.500000,8.016524
SPX,2025-01-31,2025-01-31 04:00:00,6175.000000,9.253200
SPX,2025-01-31,2025-01-31 04:00:00,6177.500000,10.441249
SPX,2025-01-31,2025-01-31 04:00:00,6180.000000,11.561746
SPX,2025-01-31,2025-01-31 04:00:00,6182.500000,12.596871
SPX,2025-01-31,2025-01-31 04:00:00,6185.000000,13.530487
SPX,2025-01-31,2025-01-31 04:00:00,6187.500000,14.348657
SPX,2025-01-31,2025-01-31 04:00:00,6190.000000,15.040081
SPX,2025-01-31,2025-01-31 04:00:00,6192.500000,15.596431
SPX,2025-01-31,2025-01-31 04:00:00,6195.000000,16.012567
SPX,2025-01-31,2025-01-31 04:00:00,6197.500000,16.286624
SPX,2025-01-31,2025-01-31 04:00:00,6200.000000,16.419970
